"game_id","nickname","score","rating"
756,"CLSmith15",349,1507
757,"BetterBot",397,1651
757,"Anita",446,1614
758,"STEEBot",310,1884
758,"Anita",360,1522
759,"BB-8",341,1500
759,"HastyBot",438,1614
760,"BB-8",379,1500
760,"HastyBot",375,1614
764,"Tundhey_S",406,2028
764,"STEEBot",445,2076
765,"Xerxes",352,1875
765,"BetterBot",396,2024
766,"Olympicnaija",314,1994
766,"STEEBot",466,2111
767,"Banman1",366,1648
767,"STEEBot",314,1825
768,"pandorable",340,1678
768,"BetterBot",440,1789
769,"pandorable",230,1551
769,"BetterBot",454,1867
770,"Lola",366,1993
770,"STEEBot",377,2071
771,"BeanzCyclones",315,1999
771,"STEEBot",463,2119
772,"STEEBot",404,2127
772,"BeanzCyclones",442,1990
773,"HastyBot",427,2298
773,"Puttapong",462,2081
774,"BB-8",378,1500
774,"HastyBot",323,1614
775,"HastyBot",468,2041
775,"sungoer",465,1798
777,"STEEBot",370,2099
777,"Trayz",432,2001
778,"BetterBot",373,1996
778,"Zynx",372,1872
779,"BB-8",360,1500
779,"HastyBot",424,1640
780,"pandorable",321,1664
780,"BetterBot",397,1823
783,"tarkovsky7",326,1920
783,"HastyBot",470,2019
784,"edenchoo",351,2063
784,"HastyBot",428,2273
785,"BetterBot",379,1800
785,"chrisdon8tsalot",418,1644
787,"jodel",415,2143
787,"BetterBot",431,1991
789,"BetterBot",459,1679
789,"lsutiger",426,1752
790,"BetterBot",374,1858
790,"pandorable",347,1687
792,"robint",348,1640
792,"STEEBot",427,1857
794,"LeChamp21",352,1680
794,"BetterBot",325,1928
795,"STEEBot",511,2042
795,"MSHS-21LEEJINYIH",478,1821
796,"HastyBot",427,2226
796,"supriya",393,2011
798,"HastyBot",410,2194
798,"wagyus",409,2098
799,"CobaltBlue",300,1500
799,"BetterBot",309,1621
802,"BetterBot",477,1966
802,"squashy",390,2159
803,"HastyBot",498,2215
803,"Nursaidatul",242,1232
804,"verajoan",404,1862
804,"STEEBot",441,2084
805,"STEEBot",413,2141
805,"Goldenlamb",480,2100
806,"bobcubed",328,1649
806,"BetterBot",340,1675
807,"HastyBot",395,1980
807,"sungoer",392,1862
808,"Bingobabe",319,1537
808,"BetterBot",489,1659
809,"STEEBot",445,2132
809,"UcheVictor",360,1948
810,"HastyBot",398,2222
810,"ji1222",474,1712
816,"Mollygardner",451,1503
816,"STEEBot",429,1831
817,"STEEBot",388,1884
817,"talulah",427,1579
819,"HastyBot",419,1635
819,"BB-8",306,1500
821,"HastyBot",516,1923
821,"thisguy",249,1830
822,"STEEBot",388,1840
822,"deathstar",294,1660
823,"STEEBot",394,2093
823,"Rexington",369,2030
825,"BetterBot",385,1704
825,"Kovert",426,1738
826,"snorkl",399,1953
826,"STEEBot",392,2177
827,"STEEBot",534,2139
827,"MSHS-21KADMUSLEE",385,1793
829,"Matt_86",336,1937
829,"STEEBot",478,2214
830,"pandorable",340,1813
830,"BetterBot",333,1812
831,"STEEBot",490,2162
831,"UcheVictor",422,1959
832,"HastyBot",505,2249
832,"Okosagah",420,2169
833,"HastyBot",636,1948
833,"Brianm",569,1600
834,"BetterBot",386,1963
834,"HenryLou",383,1638
835,"STEEBot",588,1893
835,"kar2008",393,1817
836,"FEDERATIONofSOLARIA",48,1230
836,"HastyBot",847,2279
840,"NoelL",261,2021
840,"HastyBot",477,2189
841,"BetterBot",397,1711
841,"ChsrQat",399,1628
843,"pandorable",398,1602
843,"BetterBot",302,1829
844,"pandorable",255,1613
844,"BetterBot",429,1845
846,"jocelot",225,1552
846,"BetterBot",336,1760
848,"HastyBot",373,1664
848,"BB-8",574,1500
849,"BB-8",407,1500
849,"HastyBot",328,1635
850,"BB-8",300,1500
850,"HastyBot",352,1664
851,"Crookshanks",383,1990
851,"BetterBot",436,1978
852,"Yracivc",396,2164
852,"STEEBot",562,2169
853,"BetterBot",358,1934
853,"Xerxes",395,1841
855,"STEEBot",443,2141
855,"Goldenlamb",382,2040
856,"STEEBot",388,1843
856,"deathstar",345,1598
857,"royster",406,1773
857,"HastyBot",352,1938
859,"HastyBot",414,1614
859,"BB-8",459,1500
863,"STEEBot",402,2154
863,"Goldenlamb",429,2087
864,"BetterBot",408,1988
864,"Yasiru",323,2098
865,"stevy",296,1500
865,"BetterBot",419,1640
866,"stevy",391,1500
866,"STEEBot",406,1874
868,"HastyBot",509,2234
868,"Raash",326,2031
869,"BB-8",444,1500
869,"HastyBot",313,1664
870,"Xerxes",364,1844
870,"BetterBot",438,2005
871,"HastyBot",411,1614
871,"BB-8",330,1500
873,"HastyBot",523,2067
873,"royster",283,1751
875,"BetterBot",369,2029
875,"PVMG",379,2001
876,"FuriousTiles",376,1811
876,"STEEBot",431,1824
877,"Lola",418,1888
877,"BetterBot",454,2004
878,"YLT",291,1879
878,"STEEBot",477,2189
880,"HastyBot",389,1649
880,"BB-8",364,1500
881,"HastyBot",537,1615
881,"BB-8",374,1500
882,"HastyBot",538,2037
882,"bubbat",415,1827
884,"BB-8",320,1500
884,"HastyBot",488,1640
885,"The_Master",355,1891
885,"BetterBot",417,1983
886,"HastyBot",452,2244
886,"mytbear",424,2106
887,"HastyBot",392,1640
887,"BB-8",467,1500
888,"BetterBot",340,1989
888,"MarieDee",448,1978
889,"LucasSydney",351,1446
889,"STEEBot",457,2117
890,"Lydker",426,1691
890,"BetterBot",417,1659
891,"Kii",468,1874
891,"STEEBot",349,2112
892,"saint",485,1890
892,"STEEBot",398,1786
893,"Kovert",454,1838
893,"BetterBot",330,1642
894,"BeautifulWaste",266,1796
894,"STEEBot",500,2124
897,"BetterBot",391,1972
897,"ChsrQat",330,2165
898,"HastyBot",462,2224
898,"Paroo",325,1644
902,"deathstar",292,1612
902,"STEEBot",420,1876
904,"yss",296,1942
904,"BetterBot",390,1961
905,"BetterBot",450,1964
905,"Crookshanks",351,1969
911,"STEEBot",470,2166
911,"akiff_faleel",304,2051
912,"BB-8",452,1500
912,"HastyBot",344,1614
915,"mytbear",390,2118
915,"HastyBot",423,2199
916,"STEEBot",380,1819
916,"BethMix",381,1604
920,"BetterBot",359,1970
920,"Xerxes",370,1842
922,"BetterBot",334,1898
922,"Knight2014",381,1812
924,"BeautifulWaste",374,1817
924,"BetterBot",394,2039
928,"HastyBot",497,1640
928,"BB-8",357,1500
929,"BethMix",253,1595
929,"HastyBot",479,2004
930,"Indominus",422,2204
930,"HastyBot",372,2208
931,"STEEBot",343,1802
931,"tripack",228,1493
932,"STEEBot",369,2104
932,"Avyze",539,2136
933,"Lorenzo",308,1393
933,"STEEBot",490,2107
934,"HastyBot",539,2226
934,"saracen256",290,1854
935,"BeautifulWaste",364,1799
935,"BetterBot",324,2020
936,"Rumika",181,1543
936,"BetterBot",514,1992
938,"paterae",505,2091
938,"BetterBot",292,2009
940,"BetterBot",439,2034
940,"ssirin.n",279,1261
941,"jayaska",366,1928
941,"STEEBot",424,2163
942,"BB-8",480,1500
942,"HastyBot",411,1615
943,"STEEBot",470,2166
943,"Avinesh",282,1756
944,"prsgym02",466,1919
944,"HastyBot",342,2057
945,"HastyBot",472,2305
945,"qamardeen",509,2031
946,"BetterBot",375,1959
946,"Torquayfan2303",336,2063
947,"BetterBot",521,1846
947,"pandorable",300,1637
948,"Abdulmumin",506,2156
948,"HastyBot",416,2264
949,"BetterBot",434,1677
949,"kar2008",397,1855
950,"BetterBot",396,1896
950,"patricck",459,2258
952,"HastyBot",413,2166
952,"thraoph",463,2137
953,"BetterBot",390,2004
953,"sksac2022",323,1703
954,"MEHAAN",360,2116
954,"BetterBot",393,2022
955,"mihili_h",339,1685
955,"BetterBot",408,2061
956,"snorkl",387,1905
956,"STEEBot",499,2113
958,"Xerxes",372,1925
958,"BetterBot",383,1904
961,"vtr14AA",417,1727
961,"STEEBot",463,1883
962,"BB-8",343,1500
962,"HastyBot",406,1640
963,"proton2020",422,1979
963,"STEEBot",367,2109
964,"MankDemes",416,1500
964,"BetterBot",377,1954
966,"BetterBot",440,1763
966,"Bingobabe",351,1682
968,"Mimix",344,1778
968,"BetterBot",414,2023
969,"STEEBot",481,2062
969,"ahmadthegreat",388,1939
970,"HastyBot",519,2194
970,"Inandoutworker",382,1530
971,"HastyBot",443,2275
971,"Marlon",492,2148
972,"patricck",399,2174
972,"BetterBot",338,1965
974,"AWFUL",488,2156
974,"STEEBot",415,2074
976,"BetterBot",511,1941
976,"Rose_06",302,1761
978,"Muendo",382,1397
978,"HastyBot",398,2239
979,"STEEBot",421,1810
979,"jaundiced",402,1770
980,"BB-8",464,1500
980,"HastyBot",346,1640
981,"jaiwynnkhor",390,1957
981,"HastyBot",532,2188
982,"STEEBot",398,2177
982,"Goldenlamb",492,2007
983,"HastyBot",471,2253
983,"gameatiruth",447,2041
985,"TheGidfather",363,1579
985,"BetterBot",399,1650
987,"patricck",506,2259
987,"BetterBot",307,2021
989,"BetterBot",434,1676
989,"Lydker",360,1681
991,"BetterBot",348,1990
991,"Xerxes",468,1865
992,"STEEBot",523,2118
992,"Olympicnaija",271,1940
994,"Zanderman",322,1929
994,"STEEBot",457,2105
995,"ruby43",445,1599
995,"BetterBot",356,1638
996,"HastyBot",274,1649
996,"BB-8",402,1500
999,"orlyns",380,1996
999,"STEEBot",466,2191
1000,"Galena",410,1512
1000,"BetterBot",442,1743
1001,"STEEBot",408,1885
1001,"Wildgarlic",393,1720
1002,"talulah",384,1579
1002,"STEEBot",368,1870
1003,"Rexington",380,2105
1003,"STEEBot",481,2145
1004,"BetterBot",365,1665
1004,"ruby43",384,1599
1006,"Abdulmumin",378,2256
1006,"HastyBot",429,2219
1009,"HastyBot",499,2259
1009,"MSHS-21LEEJINYIH",386,1880
1011,"BetterBot",375,1813
1011,"pandorable",278,1670
1012,"halidom21",327,2162
1012,"BetterBot",489,1900
1013,"Kathleen3",422,2040
1013,"BetterBot",376,2041
1014,"Logank",326,1451
1014,"BetterBot",443,2047
1016,"STEEBot",360,2112
1016,"Rexington",324,2093
1017,"BetterBot",249,2031
1017,"LIMEUJIE",406,1899
1020,"HastyBot",337,1614
1020,"BB-8",471,1500
1022,"shaneabbas",421,1960
1022,"STEEBot",455,2079
1023,"STEEBot",459,2086
1023,"verajoan",326,1867
1024,"tarkovsky7",412,1894
1024,"HastyBot",391,2044
1025,"BB-8",384,1500
1025,"HastyBot",503,1615
1026,"QueenBeeBee",431,1694
1026,"BetterBot",376,2030
1030,"hickoryhoosier",358,1550
1030,"BetterBot",340,1714
1032,"BetterBot",351,1689
1032,"oranggua",223,1541
1033,"Toronto2",307,1409
1033,"BetterBot",431,1625
1034,"Kev",300,1716
1034,"BetterBot",397,1985
1035,"BetterBot",396,1889
1035,"pandorable",338,1654
1036,"STEEBot",405,2052
1036,"rak1507",467,1935
1037,"sungoer",448,1795
1037,"HastyBot",471,1989
1038,"STEEBot",360,2164
1038,"Trayz",416,1982
1040,"BetterBot",414,2030
1040,"patricck",440,2266
1042,"daddyfiyin",297,2007
1042,"HastyBot",360,2236
1044,"HastyBot",426,2279
1044,"Abdulmumin",407,2244
1045,"STEEBot",404,2116
1045,"Xcalibur",383,2024
1046,"SQUID",296,1702
1046,"BetterBot",383,1938
1047,"STEEBot",474,2130
1047,"Goldenlamb",592,2043
1054,"pandorable",303,1601
1054,"BetterBot",367,1941
1055,"HastyBot",349,1615
1055,"BB-8",375,1500
1057,"QueenE",334,1520
1057,"BetterBot",431,1700
1058,"HastyBot",427,2052
1058,"Vishy56789",345,1739
1059,"Cotopaxi",445,1987
1059,"STEEBot",390,2124
1060,"BetterBot",415,2006
1060,"Yuki86",255,1265
1063,"STEEBot",435,1874
1063,"parteegirl",371,1708
1064,"joeboy2",299,1670
1064,"STEEBot",465,1897
1066,"Olympicnaija",374,1939
1066,"STEEBot",515,2095
1067,"STEEBot",377,1843
1067,"plunder1",346,1606
1068,"BB-8",301,1500
1068,"HastyBot",370,1640
1069,"BB-8",478,1500
1069,"HastyBot",294,1664
1070,"BetterBot",405,1833
1070,"pandorable",342,1654
1071,"HastyBot",418,2319
1071,"Esan",488,2090
1072,"HastyBot",526,1973
1072,"shyspot",330,1813
1073,"Goldenlamb",373,2028
1073,"STEEBot",409,2157
1075,"vannandonly",431,2156
1075,"HastyBot",487,2210
1078,"drizzt",358,1830
1078,"STEEBot",475,2214
1079,"BB-8",304,1500
1079,"HastyBot",489,1649
1081,"pandorable",300,1641
1081,"BetterBot",388,1827
1082,"HastyBot",452,2031
1082,"sungoer",390,1860
1083,"Yracivc",524,2138
1083,"STEEBot",346,2194
1084,"STEEBot",372,2169
1084,"HivinD",500,2095
1086,"eideticeve",406,1867
1086,"STEEBot",391,2184
1087,"STEEBot",470,1762
1087,"Leo",414,1748
1088,"Mimix",403,1853
1088,"BetterBot",429,1968
1089,"Anita",283,1554
1089,"STEEBot",451,1865
1090,"gregthaopenny",372,1616
1090,"BetterBot",408,1621
1091,"STEEBot",423,2071
1091,"Glilac",442,2097
1092,"FarlinaJames06",168,1170
1092,"HastyBot",624,2226
1093,"rak1507",321,2046
1093,"STEEBot",382,2160
1094,"HastyBot",498,2200
1094,"Limo",440,1783
1095,"BetterBot",384,1836
1095,"pandorable",439,1660
1096,"HastyBot",412,2058
1096,"joelimus",439,2067
1097,"Raihan",341,1762
1097,"BetterBot",485,2014
1098,"mytbear",345,2093
1098,"HastyBot",457,2227
1099,"NoelL",335,1981
1099,"HastyBot",606,2230
1102,"UcheVictor",393,1948
1102,"STEEBot",408,2174
1104,"BetterBot",287,1968
1104,"forwords",398,2241
1105,"KoalaJ",424,2092
1105,"STEEBot",375,2134
1107,"STEEBot",399,2096
1107,"Goldenlamb",382,2047
1111,"HastyBot",441,2275
1111,"auricle",443,1889
1112,"Rbwingi",277,1608
1112,"BetterBot",357,2066
1113,"STEEBot",366,1866
1113,"Leo",399,1711
1116,"HastyBot",297,1615
1116,"BB-8",330,1500
1117,"STEEBot",519,2138
1117,"MSHS-21KADMUSLEE",405,1782
1118,"HastyBot",513,2250
1118,"thraoph",448,2003
1119,"bynak",456,1914
1119,"STEEBot",367,1861
1120,"BB-8",465,1500
1120,"HastyBot",339,1614
1121,"ZeMing",330,1916
1121,"STEEBot",519,2086
1122,"HastyBot",390,1615
1122,"BB-8",483,1500
1124,"Gtowngrad",317,1376
1124,"BetterBot",416,1718
1125,"jaundiced",474,1841
1125,"STEEBot",426,1820
1127,"BetterBot",334,1674
1127,"Kovert",465,1845
1129,"HastyBot",487,1934
1129,"afeicher",325,1411
1130,"HastyBot",363,2031
1130,"sbush",422,1812
1133,"orlyns",437,1993
1133,"STEEBot",516,2179
1134,"BB-8",346,1500
1134,"HastyBot",351,1614
1139,"Olympicnaija",387,1888
1139,"STEEBot",568,2114
1141,"peter3000",310,2145
1141,"HastyBot",423,2207
1142,"BetterBot",300,1972
1142,"audrey.lwx",335,1513
1143,"HastyBot",654,2354
1143,"Nursaidatul",160,1234
1144,"deathstar",378,1609
1144,"STEEBot",461,1838
1145,"HastyBot",363,1649
1145,"BB-8",376,1500
1146,"HastyBot",304,1664
1146,"BB-8",509,1500
1147,"BetterBot",518,1718
1147,"kar2008",310,1858
1148,"BB-8",323,1500
1148,"HastyBot",448,1640
1150,"STEEBot",351,2068
1150,"UcheVictor",474,1960
1151,"pandorable",269,1640
1151,"BetterBot",388,1903
1155,"BB-8",307,1500
1155,"HastyBot",467,1640
1158,"Paohsien80",481,1874
1158,"STEEBot",381,2115
1159,"STEEBot",380,1915
1159,"Kakapo",430,1888
1161,"HastyBot",570,2143
1161,"bnjy",414,2177
1163,"BB-8",409,1500
1163,"HastyBot",377,1640
1165,"HastyBot",421,1986
1165,"petulazhuren",503,1757
1168,"BetterBot",368,2032
1168,"magic29",318,2030
1169,"BetterBot",341,1910
1169,"LIMEUJIE",344,1954
1170,"HastyBot",470,2305
1170,"alvinlimzr",346,1812
1171,"BetterBot",442,1708
1171,"Kovert",284,1743
1173,"BetterBot",299,1634
1173,"FuriousTiles",426,1815
1174,"BetterBot",365,1945
1174,"tramper",396,2210
1176,"Indominus",412,2203
1176,"HastyBot",513,2212
1177,"STEEBot",475,2106
1177,"BeanzCyclones",432,2029
1179,"Willeford",473,1813
1179,"STEEBot",336,1928
1181,"Sally",433,1754
1181,"BetterBot",308,1997
1184,"STEEBot",428,2050
1184,"NoelL",439,2087
1185,"tramper",429,2048
1185,"BetterBot",343,1970
1186,"STEEBot",546,2147
1186,"Zanderman",284,1913
1188,"Rexington",396,2025
1188,"STEEBot",516,2126
1190,"HastyBot",461,2165
1190,"jasonkb",332,1713
1192,"STEEBot",412,1940
1192,"Anita",314,1617
1194,"HastyBot",395,1614
1194,"BB-8",404,1500
1197,"BetterBot",400,2050
1197,"Kathleen3",402,2162
1198,"HastyBot",407,2031
1198,"nyjets313",496,1946
1200,"Qi",410,2075
1200,"HastyBot",492,2262
1202,"BetterBot",425,1999
1202,"Meiira4c",281,1594
1205,"BB-8",395,1500
1205,"HastyBot",431,1640
1206,"Kidikibudi",295,1500
1206,"BetterBot",407,1994
1207,"pisces223",375,1569
1207,"STEEBot",512,1825
1209,"Kimori101",380,1949
1209,"BetterBot",446,2023
1210,"BetterBot",451,1928
1210,"pandorable",379,1615
1212,"HastyBot",356,1664
1212,"BB-8",354,1500
1213,"Ahmed121",237,1604
1213,"BetterBot",522,1953
1214,"STEEBot",482,2158
1214,"MSHS-21KADMUSLEE",352,1842
1215,"BetterBot",417,1945
1215,"pandorable",299,1577
1217,"HastyBot",378,1615
1217,"BB-8",313,1500
1218,"BetterBot",456,1796
1218,"Knight2014",389,1740
1219,"HastyBot",435,2060
1219,"sungoer",260,1843
1220,"BetterBot",470,1802
1220,"pandorable",283,1610
1221,"Favournew",358,1785
1221,"STEEBot",514,2203
1222,"Trayz",328,2042
1222,"STEEBot",422,2126
1224,"STEEBot",510,2119
1224,"Goldenlamb",489,2103
1225,"pandorable",299,1681
1225,"BetterBot",436,1739
1226,"Banman1",395,1632
1226,"STEEBot",394,1873
1228,"pandorable",444,1651
1228,"BetterBot",269,1837
1230,"BetterBot",350,2099
1230,"LeChamp21",433,1631
1231,"HastyBot",603,2292
1231,"Pasindu",239,1999
1233,"BethMix",310,1559
1233,"HastyBot",426,2018
1237,"Angel1234",286,1827
1237,"BetterBot",396,1926
1238,"STEEBot",442,1881
1238,"deathstar",342,1644
1239,"Arnav1",382,1828
1239,"BetterBot",419,1962
1240,"STEEBot",377,1875
1240,"chrisdon8tsalot",346,1699
1241,"bobcubed",462,1627
1241,"BetterBot",319,1685
1242,"STEEBot",422,2022
1242,"ahmadthegreat",467,1998
1245,"BetterBot",380,1918
1245,"MarieDee",366,2071
1247,"STEEBot",416,2141
1247,"MSHS-21KADMUSLEE",310,1848
1248,"proton2020",348,1979
1248,"STEEBot",435,2244
1249,"BetterBot",366,1646
1249,"ruby43",328,1599
1250,"ruby43",318,1590
1250,"BetterBot",353,1641
1251,"pandorable",286,1678
1251,"BetterBot",412,1822
1252,"jvp",426,1886
1252,"HastyBot",445,2213
1253,"Lola",444,2030
1253,"STEEBot",401,2158
1254,"STEEBot",388,2095
1254,"Goldenlamb",381,1997
1256,"rak1507",319,1942
1256,"STEEBot",405,1999
1257,"STEEBot",437,2067
1257,"wagyus",325,1990
1260,"rak1507",452,1933
1260,"STEEBot",417,2019
1261,"lsutiger",344,1720
1261,"BetterBot",398,1630
1262,"BetterBot",438,1966
1262,"AngieOsai",349,1489
1263,"BetterBot",372,1638
1263,"MarvinK",358,1713
1265,"rak1507",472,2030
1265,"STEEBot",477,2147
1266,"BetterBot",437,1985
1266,"Yuki86",231,1266
1267,"Olympicnaija",331,1954
1267,"STEEBot",441,2123
1269,"STEEBot",392,2031
1269,"proton2020",542,1979
1270,"STEEBot",422,2175
1270,"BeautifulWaste",322,1787
1271,"BB-8",280,1500
1271,"HastyBot",371,1614
1272,"HastyBot",547,2020
1272,"Marble_Donut",408,1862
1273,"HastyBot",604,2193
1273,"vinylchances",377,1898
1274,"Inandoutworker",335,1499
1274,"BetterBot",385,1939
1275,"Hercules",454,1848
1275,"STEEBot",362,1908
1276,"noahslat",436,1887
1276,"HastyBot",403,2239
1277,"rak1507",386,2034
1277,"HastyBot",406,2254
1278,"Orixa",300,1768
1278,"STEEBot",398,2206
1279,"BetterBot",386,1684
1279,"Goldenwick",312,1306
1280,"STEEBot",448,2105
1280,"NatthanonL",434,2065
1282,"BetterBot",408,1599
1282,"Kovert",387,1798
1283,"rasnz",487,1743
1283,"BetterBot",271,1915
1285,"xinjiechin",249,1620
1285,"BetterBot",521,1962
1286,"Esan",451,2131
1286,"HastyBot",422,2261
1287,"BetterBot",461,1974
1287,"MagiKrap",360,1966
1288,"noahslat",348,1834
1288,"HastyBot",577,2239
1289,"TrentonTron",346,1905
1289,"HastyBot",454,2016
1290,"ChsrQat",439,2167
1290,"BetterBot",314,1979
1292,"HastyBot",377,1614
1292,"BB-8",359,1500
1293,"HastyBot",446,2130
1293,"MMAViswanathan2741",66,1163
1299,"HastyBot",455,2196
1299,"thraoph",366,1952
1300,"Goldenlamb",454,2094
1300,"STEEBot",364,2217
1303,"BB-8",412,1500
1303,"HastyBot",396,1664
1304,"BetterBot",410,1965
1304,"Laju",377,1804
1305,"BeautifulWaste",319,1777
1305,"STEEBot",462,2191
1306,"BetterBot",480,1965
1306,"xinjiechin",236,1618
1307,"HastyBot",475,2199
1307,"Munyama",338,1657
1308,"TheGidfather",220,1544
1308,"BetterBot",383,1729
1309,"STEEBot",466,1843
1309,"Hadexzy",427,1706
1310,"MarieDee",625,1999
1310,"BetterBot",321,2041
1311,"Kabashibi",371,1850
1311,"STEEBot",501,2099
1312,"patricck",392,2236
1312,"BetterBot",436,2055
1313,"STEEBot",416,2113
1313,"Goldenlamb",396,2113
1314,"Y4NSH3Ng",301,1502
1314,"BetterBot",516,1869
1315,"BB-8",383,1500
1315,"HastyBot",332,1664
1317,"gameatiruth",491,2097
1317,"HastyBot",447,2226
1318,"BetterBot",482,2051
1318,"Laju",299,1836
1319,"STEEBot",394,2186
1319,"Nishtar",495,2076
1320,"cccc",365,1676
1320,"BetterBot",513,1668
1321,"STEEBot",478,2188
1321,"HivinD",410,2131
1324,"Kii",431,1875
1324,"STEEBot",513,2143
1327,"Pasindu",393,2510
1327,"BetterBot",347,1849
1328,"talulah",319,1583
1328,"STEEBot",494,1793
1329,"BetterBot",346,1928
1329,"patricck",336,2201
1330,"STEEBot",386,2198
1330,"SirLee",373,2130
1331,"BB-8",382,1500
1331,"HastyBot",428,1614
1332,"STEEBot",414,2125
1332,"Yracivc",478,2135
1333,"Kimori101",392,1919
1333,"BetterBot",376,1902
1334,"STEEBot",497,2106
1334,"Uzams",392,1748
1335,"BetterBot",434,2036
1335,"NishanyaGammanpila",386,1840
1336,"BB-8",388,1500
1336,"HastyBot",298,1614
1338,"WELCOME",431,2048
1338,"HastyBot",428,2183
1339,"rameez",365,1552
1339,"HastyBot",398,1992
1340,"BetterBot",358,2040
1340,"Kathleen3",425,2178
1342,"BetterBot",438,1669
1342,"cabreeze",312,1498
1344,"BB-8",384,1500
1344,"HastyBot",392,1614
1345,"BeanzCyclones",432,2004
1345,"STEEBot",513,2200
1346,"STEEBot",505,2118
1346,"Trayz",396,2042
1347,"Gtowngrad",365,1346
1347,"BetterBot",357,1718
1348,"BetterBot",357,1665
1348,"titan124",357,1434
1349,"Anita",286,1667
1349,"STEEBot",479,1776
1350,"BB-8",404,1500
1350,"HastyBot",296,1615
1351,"BB-8",423,1500
1351,"HastyBot",305,1615
1352,"STEEBot",472,2063
1352,"Rexington",394,2054
1353,"BetterBot",470,1736
1353,"markc1945",300,1548
1355,"HastyBot",429,2055
1355,"joelimus",480,2069
1356,"Juma",249,1616
1356,"BetterBot",430,1972
1357,"MasterYeri",487,1875
1357,"STEEBot",522,2054
1360,"hokomayin",459,1947
1360,"STEEBot",413,2143
1361,"Torquayfan2303",373,2023
1361,"BetterBot",319,1924
1363,"Gath47",365,1248
1363,"STEEBot",488,2132
1364,"wzy3112",372,2091
1364,"HastyBot",397,2259
1365,"MYJTehx",375,1896
1365,"BetterBot",425,1994
1366,"HastyBot",500,2191
1366,"vannandonly",266,2158
1367,"Esan",465,2098
1367,"HastyBot",480,2276
1368,"HastyBot",504,2181
1368,"Spiceman",319,2069
1370,"BetterBot",372,1889
1370,"bbharath",433,1854
1371,"BB-8",332,1500
1371,"HastyBot",459,1614
1372,"HastyBot",376,1635
1372,"BB-8",380,1500
1374,"BeautifulWaste",413,1799
1374,"BetterBot",375,1979
1375,"Sopejohn",327,1838
1375,"STEEBot",565,2033
1376,"akiff_faleel",331,2102
1376,"STEEBot",373,2021
1377,"STEEBot",426,2177
1377,"shaila",327,1928
1378,"HastyBot",461,1989
1378,"saladboy",368,1610
1379,"HastyBot",404,2257
1379,"KongCH",546,2115
1380,"HastyBot",445,2005
1380,"kar2008",429,1882
1381,"STEEBot",348,1791
1381,"jaundiced",412,1858
1382,"BetterBot",406,1675
1382,"Kovert",314,1784
